# Mesure n°;Conductivité moyenne (uS/cm);Conductivité moyenne de l'échantillon à 25°C (uS/cm)
1.00;12388.04;12789.53;23.28
2.00;1897.88;1970.90;22.97
3.00;1733.42;1775.36;23.71
