# Étalon n°;Température de l'échantillon (°C);Tension mesurée par  conductimètre (V);Tension à 25°C (V); Conductivité de la solution (us/cm);Conductivité de la solution à 25°C (uS/cm)
1.00;22.69;0.43;4788.90
2.00;22.12;0.17;1346.43
3.00;22.89;0.58;12654.12
