# Étalon n°;Température de l'échantillon (°C);Tension mesurée par  conductimètre (V);Tension à 25°C (V); Conductivité de la solution (us/cm);Conductivité de la solution à 25°C (uS/cm)
1.00;22.44;0.17;1347.16
2.00;22.31;0.45;4797.17
3.00;22.04;0.70;12382.55
