# Étalon n°;Température de l'échantillon (°C);Tension mesurée par le conductimètre (V);Conductivité de la solution (us/cm);Conductivité de la solution à 25°C (uS/cm)
1.00;2.00
21.71;19.19
0.45;0.15
4699.35;1263.15
5000.00;1413.00
