# Étalon n°;Température de l'échantillon (°C);Tension mesurée par  conductimètre (V);Tension à 25°C (V); Conductivité de la solution (us/cm);Conductivité de la solution à 25°C (uS/cm)
1.00;23.69;0.59;12572.95
2.00;22.09;0.43;4721.42
3.00;22.21;0.16;1304.35
